Order_ID;Order_Date;Year;Quarter;Year_Month;Month_Name;Day_of_Week;Customer_ID;Customer_Name;Customer_Age;Customer_Type;Region;Product_ID;Product_Name;Category;Quantity;Unit_Price;Discount_Pct;Revenue;Cost;Profit;Gross_Margin_Pct
ORD-001617;2023/01/06;2023;Q1;23-Jan;January;Friday;CUST-01152;Sipho Mthethwa;29;Small Business;KwaZulu-Natal;LAP-005;OfficeMate 15 Laptop;Laptops;2;9976.4;0.05;18955.16;15102.14693742944;3853.013062570561;0.2032698781002407
ORD-001618;2023/01/06;2023;Q1;23-Jan;January;Friday;CUST-01610;Liam Maseko;27;Consumer;Western Cape;LAP-003;UltraLite 13 Laptop;Laptops;1;12477.626;0.0;12477.626;9751.906038240737;2725.719961759263;0.218448602463262
ORD-001619;2023/01/06;2023;Q1;23-Jan;January;Friday;CUST-01797;Daniel Naidoo;29;Small Business;Gauteng;GAM-004;Entry Gaming Headset;Gaming;2;1048.1328;0.15;1781.82576;1554.943336187518;226.8824238124819;0.1273314309994496
ORD-001620;2023/01/07;2023;Q1;23-Jan;January;Saturday;CUST-02335;Ethan Ndlovu;37;Consumer;KwaZulu-Natal;LAP-003;UltraLite 13 Laptop;Laptops;1;12114.2;0.0;12114.2;9588.01863806167;2526.18136193833;0.2085305973104563
ORD-001621;2023/01/07;2023;Q1;23-Jan;January;Saturday;CUST-03064;Neo Naidoo;37;Consumer;Free State;STO-001;1TB Portable SSD;Storage;1;1767.5534;0.0;1767.5534;1382.308480028578;385.2449199714222;0.2179537659068304
ORD-001622;2023/01/07;2023;Q1;23-Jan;January;Saturday;CUST-03311;Sipho Sithole;21;Small Business;KwaZulu-Natal;MON-002;Vision 27 Monitor;Monitors;1;6617.0;0.0;6617.0;5085.997523749354;1531.002476250646;0.2313741085462667
ORD-001623;2023/01/07;2023;Q1;23-Jan;January;Saturday;CUST-03492;Daniel Pretorius;33;Consumer;Free State;ACC-004;1080p Webcam;Accessories;1;1175.0774;0.0;1175.0774;919.392835716108;255.6845642838919;0.2175895513639287
ORD-001624;2023/01/08;2023;Q1;23-Jan;January;Sunday;CUST-00861;Mia Pretorius;39;Consumer;Western Cape;ACC-004;1080p Webcam;Accessories;1;1247.7626;0.0;1247.7626;1048.921635607278;198.8409643927221;0.1593580096027258
ORD-001625;2023/01/08;2023;Q1;23-Jan;January;Sunday;CUST-01777;Nandi Dlamini;30;Small Business;Limpopo;TAB-002;ViewTab Pro 12;Tablets;1;10652.352;0.0;10652.352;8544.424340649026;2107.927659350975;0.1978837780943564
ORD-001626;2023/01/08;2023;Q1;23-Jan;January;Sunday;CUST-04971;Kayla Pillay;35;Small Business;KwaZulu-Natal;ACC-001;Ergo Wireless Mouse;Accessories;2;661.7;0.12;1164.592;1018.120980057942;146.4710199420578;0.1257702439498621
ORD-001627;2023/01/09;2023;Q1;23-Jan;January;Monday;CUST-01762;Kayla Pillay;35;Consumer;KwaZulu-Natal;ACC-002;Mechanical Keyboard;Accessories;1;1476.1;0.0;1476.1;1227.671507960888;248.4284920391119;0.1683005839977725
ORD-001628;2023/01/10;2023;Q1;23-Jan;January;Tuesday;CUST-00444;Ethan Molefe;33;Consumer;Western Cape;PHN-003;Vertex Pro Smartphone;Smartphones;2;16147.516;0.0;32295.032;24295.32044158171;7999.711558418287;0.2477071878553422
ORD-001629;2023/01/10;2023;Q1;23-Jan;January;Tuesday;CUST-03702;Sipho Botha;37;Small Business;Western Cape;LAP-001;ApexBook 14 Laptop;Laptops;1;15203.83;0.0;15203.83;11682.21788483591;3521.612115164089;0.2316266437577958
ORD-001630;2023/01/10;2023;Q1;23-Jan;January;Tuesday;CUST-03830;Naledi Peters;32;Consumer;Gauteng;ACC-005;65W Fast Charger;Accessories;1;836.3888000000001;0.0;836.3888000000001;674.4645289106429;161.9242710893571;0.1935992819240969
ORD-001631;2023/01/11;2023;Q1;23-Jan;January;Wednesday;CUST-00063;Kagiso Molefe;44;Small Business;Western Cape;LAP-002;ProBook 15 Laptop;Laptops;1;18664.012;0.0;18664.012;13625.53296880001;5038.479031199993;0.2699569112578792
ORD-001632;2023/01/11;2023;Q1;23-Jan;January;Wednesday;CUST-00280;Kagiso Mahlangu;32;Small Business;Gauteng;AUD-002;Studio ANC Headphones;Audio;1;3483.1888;0.03;3378.693136;2506.230411610567;872.4627243894324;0.2582249080549329
ORD-001633;2023/01/11;2023;Q1;23-Jan;January;Wednesday;CUST-02855;Mpho Mthembu;38;Consumer;Gauteng;MON-003;UltraWide 34 Monitor;Monitors;1;11857.664;0.0;11857.664;8897.721572239108;2959.942427760892;0.2496227273568294
ORD-001634;2023/01/11;2023;Q1;23-Jan;January;Wednesday;CUST-03749;Naledi Mabena;34;Consumer;KwaZulu-Natal;ACC-007;USB-C Hub;Accessories;1;906.02;0.0;906.02;750.4644142798448;155.5555857201551;0.1716911168850081
ORD-001635;2023/01/12;2023;Q1;23-Jan;January;Thursday;CUST-00425;Ayesha Van Wyk;47;Consumer;KwaZulu-Natal;STO-003;2TB NVMe SSD;Storage;1;2942.02;0.12;2588.9776;1985.380345557283;603.5972544427175;0.2331411652394048
ORD-001636;2023/01/12;2023;Q1;23-Jan;January;Thursday;CUST-00493;Leah Maseko;38;Consumer;KwaZulu-Natal;MON-002;Vision 27 Monitor;Monitors;1;6617.0;0.0;6617.0;5146.698174981251;1470.301825018749;0.2222006687348872
ORD-001637;2023/01/12;2023;Q1;23-Jan;January;Thursday;CUST-01224;Kayla Naidoo;37;Small Business;Gauteng;ACC-002;Mechanical Keyboard;Accessories;2;1535.144;0.0;3070.288;2436.336617176008;633.9513828239919;0.2064794517074593
ORD-001638;2023/01/12;2023;Q1;23-Jan;January;Thursday;CUST-03138;Naledi Williams;25;Consumer;KwaZulu-Natal;STO-001;1TB Portable SSD;Storage;3;1822.22;0.0;5466.66;4261.113536862189;1205.546463137811;0.2205270609728447
ORD-001639;2023/01/13;2023;Q1;23-Jan;January;Friday;CUST-00391;Naledi Pillay;39;Consumer;Gauteng;ACC-007;USB-C Hub;Accessories;2;942.2608;0.0;1884.5216;1491.624125862523;392.897474137477;0.2084865857401035
ORD-001640;2023/01/13;2023;Q1;23-Jan;January;Friday;CUST-03057;Ethan Dlamini;51;Consumer;Gauteng;NET-002;Business WiFi Router;Networking;2;5177.1408;0.18;8490.510912000002;6591.341192809324;1899.169719190678;0.2236814414202684
ORD-001641;2023/01/13;2023;Q1;23-Jan;January;Friday;CUST-03491;Liam Williams;45;Small Business;KwaZulu-Natal;LAP-005;OfficeMate 15 Laptop;Laptops;1;9976.4;0.0;9976.4;7933.167552841193;2043.232447158806;0.204806588264184
ORD-001642;2023/01/13;2023;Q1;23-Jan;January;Friday;CUST-03891;Zanele Nkosi;46;Consumer;Western Cape;ACC-004;1080p Webcam;Accessories;1;1247.7626;0.0;1247.7626;1033.298602326567;214.4639976734334;0.1718788475255095
ORD-001643;2023/01/14;2023;Q1;23-Jan;January;Saturday;CUST-02485;Sipho Dlamini;28;Consumer;Gauteng;ACC-003;USB-C Docking Station;Accessories;2;2424.4688;0.1;4364.04384;3518.620794934633;845.4230450653672;0.1937246911491538
ORD-001644;2023/01/14;2023;Q1;23-Jan;January;Saturday;CUST-03326;Nandi Nkosi;37;Small Business;Gauteng;NET-004;5G Mobile Router;Networking;2;4118.420800000001;0.0;8236.841600000002;6350.552808592568;1886.288791407434;0.2290063209917055
ORD-001645;2023/01/14;2023;Q1;23-Jan;January;Saturday;CUST-03614;Chloe Mabena;38;Consumer;Free State;GAM-001;Pro Gaming Mouse;Gaming;1;1273.8234;0.0;1273.8234;1030.123680702769;243.699719297231;0.1913135834192017
ORD-001646;2023/01/15;2023;Q1;23-Jan;January;Sunday;CUST-00718;Mpho Jacobs;39;Consumer;Western Cape;ACC-005;65W Fast Charger;Accessories;1;828.3466000000001;0.0;828.3466000000001;675.7315600786401;152.61503992136;0.1842405581448152
ORD-001647;2023/01/15;2023;Q1;23-Jan;January;Sunday;CUST-02980;Amahle Mahlangu;48;Consumer;Western Cape;MON-002;Vision 27 Monitor;Monitors;1;6815.51;0.0;6815.51;5446.487326845978;1369.022673154022;0.2008687058127745
ORD-001648;2023/01/15;2023;Q1;23-Jan;January;Sunday;CUST-03994;Neo Peters;37;Consumer;Western Cape;ACC-004;1080p Webcam;Accessories;1;1247.7626;0.08;1147.941592;936.7494033965742;211.192188603426;0.1839746813559361
ORD-001649;2023/01/16;2023;Q1;23-Jan;January;Monday;CUST-00993;Leah Mthethwa;20;Small Business;KwaZulu-Natal;ACC-002;Mechanical Keyboard;Accessories;1;1476.1;0.0;1476.1;1207.851314271644;268.2486857283561;0.181727989789551
ORD-001650;2023/01/16;2023;Q1;23-Jan;January;Monday;CUST-01166;Mpho Botha;45;Consumer;KwaZulu-Natal;STO-002;2TB Portable SSD;Storage;1;3247.42;0.0;3247.42;2458.028667445678;789.3913325543222;0.24308261098174
ORD-001651;2023/01/16;2023;Q1;23-Jan;January;Monday;CUST-01927;Sipho Khumalo;46;Consumer;Gauteng;GAM-004;Entry Gaming Headset;Gaming;1;1048.1328;0.18;859.4688960000001;727.317110485083;132.151785514917;0.1537598232233375
ORD-001652;2023/01/16;2023;Q1;23-Jan;January;Monday;CUST-04408;Kagiso Mokoena;57;Consumer;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;2;6500.948;0.1;11701.7064;9627.686764178601;2074.0196358214;0.1772407856533983
ORD-001653;2023/01/17;2023;Q1;23-Jan;January;Tuesday;CUST-02721;Nandi Mabena;36;Consumer;Western Cape;PHN-004;Core 5G Smartphone;Smartphones;1;8702.882;0.0;8702.882;7104.290118337907;1598.591881662092;0.1836853448848431
ORD-001654;2023/01/17;2023;Q1;23-Jan;January;Tuesday;CUST-03635;Zanele Maseko;38;Small Business;KwaZulu-Natal;ACC-002;Mechanical Keyboard;Accessories;1;1476.1;0.05;1402.295;1146.428395832465;255.8666041675351;0.1824627515376829
ORD-001655;2023/01/17;2023;Q1;23-Jan;January;Tuesday;CUST-04624;Kagiso Botha;42;Corporate;Free State;LAP-004;Creator X16 Laptop;Laptops;2;24192.77;0.03;46933.9738;34169.16487900429;12764.80892099571;0.2719737513680487
ORD-001656;2023/01/18;2023;Q1;23-Jan;January;Wednesday;CUST-00432;Ethan Dlamini;43;Small Business;Western Cape;ACC-001;Ergo Wireless Mouse;Accessories;2;681.551;0.0;1363.102;1157.966903898132;205.1350961018684;0.1504913763620538
ORD-001657;2023/01/18;2023;Q1;23-Jan;January;Wednesday;CUST-03118;Chloe Van Wyk;39;Small Business;Western Cape;STO-001;1TB Portable SSD;Storage;3;1876.8866;0.0;5630.6598;4575.379759108029;1055.280040891971;0.1874167643536146
ORD-001658;2023/01/19;2023;Q1;23-Jan;January;Thursday;CUST-00493;Leah Maseko;38;Consumer;KwaZulu-Natal;PHN-002;Nova Lite Smartphone;Smartphones;1;6311.6;0.0;6311.6;5066.732692475552;1244.867307524449;0.1972348227904887
ORD-001659;2023/01/19;2023;Q1;23-Jan;January;Thursday;CUST-01704;Ayesha Ndlovu;18;Corporate;Western Cape;NET-004;5G Mobile Router;Networking;2;4078.8206;0.0;8157.641200000001;6307.037739693982;1850.603460306019;0.2268552164694395
ORD-001660;2023/01/20;2023;Q1;23-Jan;January;Friday;CUST-01245;Naledi Naidoo;26;Consumer;KwaZulu-Natal;ACC-006;Laptop Sleeve 15;Accessories;1;600.62;0.0;600.62;507.8702007463958;92.74979925360424;0.1544234278805305
ORD-001661;2023/01/20;2023;Q1;23-Jan;January;Friday;CUST-04249;Mpho Jacobs;31;Small Business;Gauteng;TAB-002;ViewTab Pro 12;Tablets;2;11540.048;0.15;19618.0816;15245.2472255915;4372.834374408498;0.2228981642327605
ORD-001662;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-02049;Mpho Van Wyk;50;Consumer;Western Cape;NET-004;5G Mobile Router;Networking;2;4078.8206;0.0;8157.641200000001;6295.621337291713;1862.019862708288;0.2282546899351602
ORD-001663;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-02265;Neo Maseko;47;Consumer;Gauteng;AUD-001;Pulse Wireless Headphones;Audio;1;1958.632;0.08;1801.94144;1439.040122033775;362.9013179662252;0.2013946235490456
ORD-001664;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-03275;Jason Nkosi;23;Consumer;Gauteng;AUD-001;Pulse Wireless Headphones;Audio;1;1958.632;0.0;1958.632;1576.149854359574;382.4821456404263;0.1952802495008895
ORD-001665;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-03792;Naledi Mokoena;26;Consumer;Gauteng;PHN-004;Core 5G Smartphone;Smartphones;2;8787.376;0.12;15465.78176;12810.94540165114;2654.836358348857;0.1716587237261556
ORD-001666;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-04339;Aiden Naidoo;18;Consumer;KwaZulu-Natal;GAM-001;Pro Gaming Mouse;Gaming;3;1313.22;0.0;3939.66;3052.12497791368;887.5350220863197;0.2252821365514587
ORD-001667;2023/01/21;2023;Q1;23-Jan;January;Saturday;CUST-04906;Leah Mokoena;30;Consumer;Gauteng;MON-001;Vision 24 Monitor;Monitors;1;4446.624;0.0;4446.624;3440.459692507399;1006.164307492601;0.2262760034337513
ORD-001668;2023/01/22;2023;Q1;23-Jan;January;Sunday;CUST-00860;Jason Mahlangu;33;Consumer;Gauteng;NET-001;Mesh WiFi 6 Router;Networking;1;2636.2128;0.12;2319.867264;1946.849236018292;373.018027981708;0.160792832318577
ORD-001669;2023/01/22;2023;Q1;23-Jan;January;Sunday;CUST-03161;Kagiso Mthethwa;36;Consumer;Western Cape;AUD-001;Pulse Wireless Headphones;Audio;1;1939.799;0.0;1939.799;1573.91407713613;365.8849228638701;0.1886200182925499
ORD-001670;2023/01/23;2023;Q1;23-Jan;January;Monday;CUST-01674;Liam Pillay;42;Consumer;KwaZulu-Natal;ACC-005;65W Fast Charger;Accessories;1;804.22;0.0;804.22;679.7458394575405;124.4741605424596;0.154776255928054
ORD-001671;2023/01/23;2023;Q1;23-Jan;January;Monday;CUST-02250;Leah Pretorius;28;Consumer;Free State;STO-004;4TB External Drive;Storage;2;4137.4574;0.0;8274.9148;6756.540004518837;1518.374795481163;0.1834912905062374
ORD-001672;2023/01/23;2023;Q1;23-Jan;January;Monday;CUST-02941;Lerato Maseko;30;Small Business;KwaZulu-Natal;AUD-003;Echo Bluetooth Speaker;Audio;1;1618.62;0.0;1618.62;1281.597149972316;337.0228500276837;0.2082161656396706
ORD-001673;2023/01/24;2023;Q1;23-Jan;January;Tuesday;CUST-04100;Chloe Khumalo;26;Corporate;Gauteng;ACC-007;USB-C Hub;Accessories;1;942.2608;0.03;913.992976;728.2153478317837;185.7776281682163;0.2032593608993077
ORD-001674;2023/01/24;2023;Q1;23-Jan;January;Tuesday;CUST-04130;Leah Ndlovu;30;Small Business;Gauteng;AUD-002;Studio ANC Headphones;Audio;1;3483.1888;0.0;3483.1888;2670.399287635878;812.7895123641215;0.2333463843143161
ORD-001675;2023/01/25;2023;Q1;23-Jan;January;Wednesday;CUST-01179;Naledi Sithole;58;Consumer;Western Cape;PHN-001;Nova X Smartphone;Smartphones;1;11429.086;0.0;11429.086;8889.851179983321;2539.234820016678;0.2221730434101798
ORD-001676;2023/01/25;2023;Q1;23-Jan;January;Wednesday;CUST-01680;Thabo Molefe;40;Small Business;Gauteng;PHN-002;Nova Lite Smartphone;Smartphones;1;6564.064;0.03;6367.142080000001;5210.119277179422;1157.022802820578;0.1817177610116372
ORD-001677;2023/01/25;2023;Q1;23-Jan;January;Wednesday;CUST-03007;Ethan Mthethwa;40;Consumer;Gauteng;ACC-006;Laptop Sleeve 15;Accessories;2;624.6448;0.0;1249.2896;1075.897545368962;173.3920546310378;0.1387925222710872
ORD-001678;2023/01/26;2023;Q1;23-Jan;January;Thursday;CUST-01148;Nandi Sithole;49;Small Business;Gauteng;LAP-005;OfficeMate 15 Laptop;Laptops;1;10375.456;0.0;10375.456;7929.759174696581;2445.696825303419;0.2357194541910659
ORD-001679;2023/01/26;2023;Q1;23-Jan;January;Thursday;CUST-01362;Ayesha Nkosi;32;Consumer;Limpopo;LAP-005;OfficeMate 15 Laptop;Laptops;1;9577.344000000001;0.0;9577.344000000001;7595.963957660632;1981.380042339369;0.2068819959207237
ORD-001680;2023/01/26;2023;Q1;23-Jan;January;Thursday;CUST-01430;Amahle Williams;62;Corporate;Free State;NET-003;8-Port Gigabit Switch;Networking;1;1668.8074;0.13;1451.862438;1173.346443988;278.515994012;0.1918335971248538
ORD-001681;2023/01/26;2023;Q1;23-Jan;January;Thursday;CUST-04959;Jason Pillay;38;Small Business;Gauteng;ACC-005;65W Fast Charger;Accessories;1;836.3888000000001;0.0;836.3888000000001;695.1116938469506;141.2771061530494;0.1689131970120229
ORD-001682;2023/01/28;2023;Q1;23-Jan;January;Saturday;CUST-01439;Jason Mokoena;32;Consumer;Western Cape;ACC-001;Ergo Wireless Mouse;Accessories;1;681.551;0.05;647.47345;557.0808023543813;90.3926476456187;0.1396082691044996
ORD-001683;2023/01/28;2023;Q1;23-Jan;January;Saturday;CUST-01446;Thabo Pillay;30;Small Business;Gauteng;PHN-002;Nova Lite Smartphone;Smartphones;2;6564.064;0.0;13128.128;10867.64200604784;2260.485993952159;0.1721864681660751
ORD-001684;2023/01/28;2023;Q1;23-Jan;January;Saturday;CUST-02154;Chloe Khumalo;52;Consumer;KwaZulu-Natal;ACC-004;1080p Webcam;Accessories;1;1211.42;0.12;1066.0496;892.4248891951852;173.6247108048149;0.1628673851618301
ORD-001685;2023/01/28;2023;Q1;23-Jan;January;Saturday;CUST-03601;Ethan Mahlangu;42;Consumer;Gauteng;STO-001;1TB Portable SSD;Storage;1;1895.1088;0.0;1895.1088;1502.061921338967;393.0468786610336;0.2074006931217002
ORD-001686;2023/01/29;2023;Q1;23-Jan;January;Sunday;CUST-01843;Jason Mthembu;38;Consumer;Western Cape;AUD-003;Echo Bluetooth Speaker;Audio;1;1667.1786;0.08;1533.804312;1304.591524704612;229.2127872953881;0.149440698205175
ORD-001687;2023/01/29;2023;Q1;23-Jan;January;Sunday;CUST-03086;Kayla Mthembu;57;Small Business;KwaZulu-Natal;LAP-005;OfficeMate 15 Laptop;Laptops;1;9976.4;0.07;9278.052;7562.277917559454;1715.774082440545;0.1849282675329417
ORD-001688;2023/01/30;2023;Q1;23-Jan;January;Monday;CUST-00224;Nandi Pillay;34;Small Business;Free State;LAP-005;OfficeMate 15 Laptop;Laptops;1;9677.108;0.03;9386.79476;7611.204563087575;1775.590196912425;0.1891583061428761
ORD-001689;2023/01/30;2023;Q1;23-Jan;January;Monday;CUST-03118;Chloe Van Wyk;39;Small Business;Western Cape;LAP-003;UltraLite 13 Laptop;Laptops;1;12477.626;0.0;12477.626;10178.1366074393;2299.489392560705;0.1842890139967895
ORD-001690;2023/01/30;2023;Q1;23-Jan;January;Monday;CUST-03833;Amahle Naidoo;45;Consumer;KwaZulu-Natal;PHN-004;Core 5G Smartphone;Smartphones;1;8449.4;0.0;8449.4;6759.177529656959;1690.22247034304;0.200040531912685
ORD-001691;2023/01/30;2023;Q1;23-Jan;January;Monday;CUST-03842;Daniel Jacobs;25;Consumer;Gauteng;AUD-002;Studio ANC Headphones;Audio;1;3483.1888;0.0;3483.1888;2669.744833153102;813.4439668468981;0.2335342737800771
ORD-001692;2023/01/30;2023;Q1;23-Jan;January;Monday;CUST-04703;Aiden Mabena;31;Consumer;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;2;6500.948;0.0;13001.896;10245.72625176545;2756.169748234548;0.2119821407765874
ORD-001693;2023/01/31;2023;Q1;23-Jan;January;Tuesday;CUST-01668;Thabo Mthembu;18;Small Business;Western Cape;AUD-003;Echo Bluetooth Speaker;Audio;1;1667.1786;0.0;1667.1786;1338.268075904393;328.9105240956067;0.1972857161767831
ORD-001694;2023/01/31;2023;Q1;23-Jan;January;Tuesday;CUST-01972;Lerato Khumalo;23;Consumer;Limpopo;ACC-005;65W Fast Charger;Accessories;2;772.0512;0.0;1544.1024;1248.929049900369;295.1733500996311;0.1911617714599959
ORD-001695;2023/01/31;2023;Q1;23-Jan;January;Tuesday;CUST-02378;Kayla Mthembu;24;Consumer;Western Cape;GAM-003;27 Gaming Monitor;Gaming;1;7853.5646;0.0;7853.5646;5971.96717310539;1881.59742689461;0.2395851467109101
ORD-001696;2023/01/31;2023;Q1;23-Jan;January;Tuesday;CUST-04962;Liam Sithole;40;Consumer;Gauteng;TAB-003;StudyTab 10;Tablets;1;5399.472;0.0;5399.472;4339.462501848982;1060.009498151017;0.196317250677662
ORD-001697;2023/02/01;2023;Q1;23-Feb;February;Wednesday;CUST-02257;Nandi Dlamini;34;Consumer;Western Cape;PHN-002;Nova Lite Smartphone;Smartphones;1;6500.948;0.0;6500.948;5340.021800118197;1160.926199881803;0.1785779858386504
ORD-001698;2023/02/01;2023;Q1;23-Feb;February;Wednesday;CUST-02925;Sipho Mahlangu;46;Consumer;KwaZulu-Natal;ACC-002;Mechanical Keyboard;Accessories;1;1476.1;0.0;1476.1;1191.419821460818;284.6801785391822;0.1928596833135846
ORD-001699;2023/02/02;2023;Q1;23-Feb;February;Thursday;CUST-00309;Nandi Jacobs;37;Small Business;Gauteng;PHN-001;Nova X Smartphone;Smartphones;1;11540.048;0.08;10616.84416;8565.286734617846;2051.557425382154;0.1932360873404922
ORD-001700;2023/02/02;2023;Q1;23-Feb;February;Thursday;CUST-01832;Sipho Naidoo;18;Small Business;KwaZulu-Natal;PHN-003;Vertex Pro Smartphone;Smartphones;1;15677.2;0.0;15677.2;12245.42778832557;3431.772211674435;0.218902113366828
ORD-001701;2023/02/02;2023;Q1;23-Feb;February;Thursday;CUST-02329;Neo Mthembu;48;Consumer;Free State;MON-002;Vision 27 Monitor;Monitors;2;6418.49;0.15;10911.433;9214.914150289047;1696.518849710952;0.1554808474478972
ORD-001702;2023/02/03;2023;Q1;23-Feb;February;Friday;CUST-00547;Aiden Nkosi;31;Consumer;Gauteng;ACC-007;USB-C Hub;Accessories;1;942.2608;0.0;942.2608;782.720358692254;159.5404413077461;0.1693166491779623
ORD-001703;2023/02/03;2023;Q1;23-Feb;February;Friday;CUST-01296;Ayesha Pillay;35;Consumer;Gauteng;ACC-003;USB-C Docking Station;Accessories;1;2424.4688;0.0;2424.4688;1841.657107146546;582.8116928534541;0.2403873759288856
ORD-001704;2023/02/03;2023;Q1;23-Feb;February;Friday;CUST-02183;Kagiso Sithole;38;Consumer;Western Cape;STO-002;2TB Portable SSD;Storage;1;3344.8426;0.0;3344.8426;2596.076530123111;748.7660698768891;0.2238568923622562
ORD-001705;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-01285;Mpho Pretorius;33;Consumer;Limpopo;MON-003;UltraWide 34 Monitor;Monitors;1;10945.536;0.0;10945.536;8157.006154548462;2788.529845451538;0.2547641198614245
ORD-001706;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-02061;Liam Nkosi;18;Small Business;Western Cape;ACC-004;1080p Webcam;Accessories;2;1247.7626;0.0;2495.5252;1991.202163442585;504.3230365574154;0.2020909412405114
ORD-001707;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-02150;Liam Van Wyk;46;Consumer;KwaZulu-Natal;GAM-004;Entry Gaming Headset;Gaming;1;1007.82;0.0;1007.82;793.414617718278;214.405382281722;0.2127417418603739
ORD-001708;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-02538;Kayla Botha;67;Consumer;Western Cape;ACC-006;Laptop Sleeve 15;Accessories;1;618.6386000000001;0.12;544.4019680000001;476.2490262639392;68.15294173606088;0.1251886395386082
ORD-001709;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-04301;Lerato Ndlovu;37;Consumer;Limpopo;ACC-005;65W Fast Charger;Accessories;1;772.0512;0.0;772.0512;634.9734853240443;137.0777146759557;0.1775500312362129
ORD-001710;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-04401;Neo Dlamini;45;Consumer;Western Cape;ACC-001;Ergo Wireless Mouse;Accessories;1;681.551;0.0;681.551;547.9727031814035;133.5782968185965;0.1959916379237893
ORD-001711;2023/02/04;2023;Q1;23-Feb;February;Saturday;CUST-04464;Liam Dlamini;38;Consumer;Gauteng;MON-001;Vision 24 Monitor;Monitors;1;4446.624;0.0;4446.624;3493.54231574636;953.0816842536397;0.2143382674707013
ORD-001712;2023/02/05;2023;Q1;23-Feb;February;Sunday;CUST-00004;Aiden Mokoena;38;Consumer;Free State;ACC-001;Ergo Wireless Mouse;Accessories;2;641.849;0.0;1283.698;1046.119536449476;237.5784635505238;0.1850734857813316
ORD-001713;2023/02/05;2023;Q1;23-Feb;February;Sunday;CUST-03118;Chloe Van Wyk;39;Small Business;Western Cape;LAP-005;OfficeMate 15 Laptop;Laptops;1;10275.692;0.0;10275.692;7911.184394874225;2364.507605125776;0.2301068974357908
ORD-001714;2023/02/05;2023;Q1;23-Feb;February;Sunday;CUST-03425;Liam Williams;36;Consumer;Gauteng;ACC-005;65W Fast Charger;Accessories;1;836.3888000000001;0.0;836.3888000000001;680.8557682970265;155.5330317029735;0.185957812566325
ORD-001715;2023/02/05;2023;Q1;23-Feb;February;Sunday;CUST-03457;Mia Botha;49;Consumer;Gauteng;STO-001;1TB Portable SSD;Storage;1;1895.1088;0.0;1895.1088;1455.859417415593;439.2493825844076;0.2317805619310129
ORD-001716;2023/02/05;2023;Q1;23-Feb;February;Sunday;CUST-04553;Thabo Maseko;54;Corporate;Western Cape;ACC-007;USB-C Hub;Accessories;1;933.2006;0.0;933.2006;716.1151109111931;217.0854890888069;0.232624678004715
ORD-001717;2023/02/06;2023;Q1;23-Feb;February;Monday;CUST-01010;Ayesha Nkosi;37;Small Business;Gauteng;PHN-001;Nova X Smartphone;Smartphones;1;11540.048;0.0;11540.048;9349.36968465615;2190.67831534385;0.1898326866009439
ORD-001718;2023/02/06;2023;Q1;23-Feb;February;Monday;CUST-01143;Chloe Naidoo;31;Consumer;Western Cape;AUD-003;Echo Bluetooth Speaker;Audio;2;1667.1786;0.0;3334.3572;2702.184027126378;632.1731728736222;0.1895937162562015
ORD-001719;2023/02/06;2023;Q1;23-Feb;February;Monday;CUST-01234;Neo Jacobs;38;Small Business;KwaZulu-Natal;ACC-007;USB-C Hub;Accessories;2;906.02;0.03;1757.6788;1417.362756027466;340.3160439725343;0.1936167427020992
ORD-001720;2023/02/06;2023;Q1;23-Feb;February;Monday;CUST-02809;Ethan Peters;27;Consumer;Gauteng;PHN-002;Nova Lite Smartphone;Smartphones;1;6564.064;0.0;6564.064;5278.257035087605;1285.806964912395;0.1958858056399809
ORD-001721;2023/02/06;2023;Q1;23-Feb;February;Monday;CUST-02905;Lerato Dlamini;32;Consumer;KwaZulu-Natal;TAB-003;StudyTab 10;Tablets;1;5191.8;0.0;5191.8;4217.543869854785;974.2561301452151;0.1876528622337561
ORD-001722;2023/02/07;2023;Q1;23-Feb;February;Tuesday;CUST-00216;Lerato Naidoo;42;Consumer;Western Cape;NET-003;8-Port Gigabit Switch;Networking;1;1772.0326;0.0;1772.0326;1437.644153727455;334.3884462725448;0.1887033264921563
ORD-001723;2023/02/07;2023;Q1;23-Feb;February;Tuesday;CUST-01222;Sipho Botha;50;Consumer;Gauteng;AUD-001;Pulse Wireless Headphones;Audio;1;1958.632;0.0;1958.632;1572.568848744585;386.0631512554155;0.1971085692745832
ORD-001724;2023/02/07;2023;Q1;23-Feb;February;Tuesday;CUST-01967;Kagiso Mahlangu;43;Consumer;KwaZulu-Natal;ACC-001;Ergo Wireless Mouse;Accessories;1;661.7;0.0;661.7;541.3007530187748;120.3992469812252;0.1819544309826586
